출발ID,출발지명,도착ID,도착지명,도보시간(분),거리(m)
P087,경주 서출지,P024,그때그소간지,,
P087,경주 서출지,P025,짚불함박,,
P087,경주 서출지,P026,향밀,,
P087,경주 서출지,P027,체크인치즈 황리단길점,,
P087,경주 서출지,P028,황남역,,
P087,경주 서출지,P029,황남양옥,,
P087,경주 서출지,P030,대릉소반,,
P087,경주 서출지,P031,미포기사식당,,
P087,경주 서출지,P032,황리화덕가,,
P087,경주 서출지,P033,향택 경주,,
P087,경주 서출지,P034,무궁무진,,
P087,경주 서출지,P035,노키,,
P087,경주 서출지,P036,마카다,,
P087,경주 서출지,P037,황리단 치킨,,
P087,경주 서출지,P038,담요 따뜻한 손길,,
P087,경주 서출지,P039,스컹크웍스,,
P087,경주 서출지,P040,굿즈,,
P087,경주 서출지,P041,샬로우커피 황리단길점,,
P087,경주 서출지,P042,데어벤치,,
P087,경주 서출지,P043,스위피,,
P087,경주 서출지,P044,아르떼,,
P087,경주 서출지,P045,키도트,,
P087,경주 서출지,P046,후프후프,,
P087,경주 서출지,P047,올리브,,
P087,경주 서출지,P048,양지다방,,
P087,경주 서출지,P049,미실카페,,
P087,경주 서출지,P050,햇오프커피,,
P087,경주 서출지,P051,비화커피,,
P087,경주 서출지,P052,오버랩,,
P087,경주 서출지,P053,주돈,,
P087,경주 서출지,P054,서울뒷고기막창,,
P087,경주 서출지,P055,옐라,,
P087,경주 서출지,P056,대호당,,
P087,경주 서출지,P057,사계돈,,
P087,경주 서출지,P058,황오바오,,
P087,경주 서출지,P059,시간의 여백,,
P087,경주 서출지,P060,리커피하우스,,
P087,경주 서출지,P061,로라커피,,
P087,경주 서출지,P062,소담루,,
P087,경주 서출지,P063,위주,,
P087,경주 서출지,P064,크루그,,
P087,경주 서출지,P065,나봉상점 경주점,,
P087,경주 서출지,P066,연화,,
P087,경주 서출지,P067,yesterday,,
P087,경주 서출지,P068,진수성찬,,
P087,경주 서출지,P069,베이글베이글러,,
P087,경주 서출지,P070,경주 핑크뮬리(경주 핑크뮬리 군락지),,
P087,경주 서출지,P071,경주 교촌마을,,
P087,경주 서출지,P072,경주 황리단길,,
P087,경주 서출지,P073,경주 계림,,
P087,경주 서출지,P074,월정교,,
P087,경주 서출지,P075,경주읍성,,
P087,경주 서출지,P076,경주 첨성대,,
P087,경주 서출지,P088,경주엑스포대공원,,
P087,경주 서출지,P089,보문정(경주),,
P087,경주 서출지,P090,신라왕경숲,,
P087,경주 서출지,P091,경주 문무대왕릉,,
P088,경주엑스포대공원,P001,황리단길(출발지),,
P088,경주엑스포대공원,P002,금리단길(출발지),,
P088,경주엑스포대공원,P003,첨성대(출발지),,
P088,경주엑스포대공원,P004,교촌마을(출발지),,
P088,경주엑스포대공원,P005,987피자,,
P088,경주엑스포대공원,P006,료미,,
P088,경주엑스포대공원,P007,백년손님,,
P088,경주엑스포대공원,P008,백조식당,,
P088,경주엑스포대공원,P009,줄리스,,
P088,경주엑스포대공원,P010,포롱아밀 황남점,,
P088,경주엑스포대공원,P011,화양연화,,
P088,경주엑스포대공원,P012,료코,,
P088,경주엑스포대공원,P013,황남두꺼비식당 황남본점,,
P088,경주엑스포대공원,P014,피자옥,,
P088,경주엑스포대공원,P015,범외양간 황리단길본점,,
P088,경주엑스포대공원,P016,경주황소곱창 황리단길본점,,
P088,경주엑스포대공원,P017,메종드문,,
P088,경주엑스포대공원,P018,풍미갈비찜,,
P088,경주엑스포대공원,P019,황남갈비,,
P088,경주엑스포대공원,P020,타베르나,,
P088,경주엑스포대공원,P021,소나무 황리단길본점,,
P088,경주엑스포대공원,P022,오칼국수,,
P088,경주엑스포대공원,P023,황남거북이,,
P088,경주엑스포대공원,P024,그때그소간지,,
P088,경주엑스포대공원,P025,짚불함박,,
P088,경주엑스포대공원,P026,향밀,,
P088,경주엑스포대공원,P027,체크인치즈 황리단길점,,
P088,경주엑스포대공원,P028,황남역,,
P088,경주엑스포대공원,P029,황남양옥,,
P088,경주엑스포대공원,P030,대릉소반,,
P088,경주엑스포대공원,P031,미포기사식당,,
P088,경주엑스포대공원,P032,황리화덕가,,
P088,경주엑스포대공원,P033,향택 경주,,
P088,경주엑스포대공원,P034,무궁무진,,
P088,경주엑스포대공원,P035,노키,,
P088,경주엑스포대공원,P036,마카다,,
P088,경주엑스포대공원,P037,황리단 치킨,,
P088,경주엑스포대공원,P038,담요 따뜻한 손길,,
P088,경주엑스포대공원,P039,스컹크웍스,,
P088,경주엑스포대공원,P040,굿즈,,
P088,경주엑스포대공원,P041,샬로우커피 황리단길점,,
P088,경주엑스포대공원,P042,데어벤치,,
P088,경주엑스포대공원,P043,스위피,,
P088,경주엑스포대공원,P044,아르떼,,
P088,경주엑스포대공원,P045,키도트,,
P088,경주엑스포대공원,P046,후프후프,,
P088,경주엑스포대공원,P047,올리브,,
P088,경주엑스포대공원,P048,양지다방,,
P088,경주엑스포대공원,P049,미실카페,,
P088,경주엑스포대공원,P050,햇오프커피,,
P088,경주엑스포대공원,P051,비화커피,,
P088,경주엑스포대공원,P052,오버랩,,
P088,경주엑스포대공원,P053,주돈,,
P088,경주엑스포대공원,P054,서울뒷고기막창,,
P088,경주엑스포대공원,P055,옐라,,
P088,경주엑스포대공원,P056,대호당,,
P088,경주엑스포대공원,P057,사계돈,,
P088,경주엑스포대공원,P058,황오바오,,
P088,경주엑스포대공원,P059,시간의 여백,,
P088,경주엑스포대공원,P060,리커피하우스,,
P088,경주엑스포대공원,P061,로라커피,,
P088,경주엑스포대공원,P062,소담루,,
P088,경주엑스포대공원,P063,위주,,
P088,경주엑스포대공원,P064,크루그,,
P088,경주엑스포대공원,P065,나봉상점 경주점,,
P088,경주엑스포대공원,P066,연화,,
P088,경주엑스포대공원,P067,yesterday,,
P088,경주엑스포대공원,P068,진수성찬,,
P088,경주엑스포대공원,P069,베이글베이글러,,
P088,경주엑스포대공원,P070,경주 핑크뮬리(경주 핑크뮬리 군락지),,
P088,경주엑스포대공원,P071,경주 교촌마을,,
P088,경주엑스포대공원,P072,경주 황리단길,,
P088,경주엑스포대공원,P073,경주 계림,,
P088,경주엑스포대공원,P074,월정교,,
P088,경주엑스포대공원,P075,경주읍성,,
P088,경주엑스포대공원,P076,경주 첨성대,,
P088,경주엑스포대공원,P089,보문정(경주),,
P088,경주엑스포대공원,P090,신라왕경숲,,
P088,경주엑스포대공원,P091,경주 문무대왕릉,,
P089,보문정(경주),P001,황리단길(출발지),,
P089,보문정(경주),P002,금리단길(출발지),,
P089,보문정(경주),P003,첨성대(출발지),,
P089,보문정(경주),P004,교촌마을(출발지),,
P089,보문정(경주),P005,987피자,,
P089,보문정(경주),P006,료미,,
P089,보문정(경주),P007,백년손님,,
P089,보문정(경주),P008,백조식당,,
P089,보문정(경주),P009,줄리스,,
P089,보문정(경주),P010,포롱아밀 황남점,,
P089,보문정(경주),P011,화양연화,,
P089,보문정(경주),P012,료코,,
P089,보문정(경주),P013,황남두꺼비식당 황남본점,,
P089,보문정(경주),P014,피자옥,,
P089,보문정(경주),P015,범외양간 황리단길본점,,
P089,보문정(경주),P016,경주황소곱창 황리단길본점,,
P089,보문정(경주),P017,메종드문,,
P089,보문정(경주),P018,풍미갈비찜,,
P089,보문정(경주),P019,황남갈비,,
P089,보문정(경주),P020,타베르나,,
P089,보문정(경주),P021,소나무 황리단길본점,,
P089,보문정(경주),P022,오칼국수,,
P089,보문정(경주),P023,황남거북이,,
P089,보문정(경주),P024,그때그소간지,,
P089,보문정(경주),P025,짚불함박,,
P089,보문정(경주),P026,향밀,,
P089,보문정(경주),P027,체크인치즈 황리단길점,,
P089,보문정(경주),P028,황남역,,
P089,보문정(경주),P029,황남양옥,,
P089,보문정(경주),P030,대릉소반,,
P089,보문정(경주),P031,미포기사식당,,
P089,보문정(경주),P032,황리화덕가,,
P089,보문정(경주),P033,향택 경주,,
P089,보문정(경주),P034,무궁무진,,
P089,보문정(경주),P035,노키,,
P089,보문정(경주),P036,마카다,,
P089,보문정(경주),P037,황리단 치킨,,
P089,보문정(경주),P038,담요 따뜻한 손길,,
P089,보문정(경주),P039,스컹크웍스,,
P089,보문정(경주),P040,굿즈,,
P089,보문정(경주),P041,샬로우커피 황리단길점,,
P089,보문정(경주),P042,데어벤치,,
P089,보문정(경주),P043,스위피,,
P089,보문정(경주),P044,아르떼,,
P089,보문정(경주),P045,키도트,,
P089,보문정(경주),P046,후프후프,,
P089,보문정(경주),P047,올리브,,
P089,보문정(경주),P048,양지다방,,
P089,보문정(경주),P049,미실카페,,
P089,보문정(경주),P050,햇오프커피,,
P089,보문정(경주),P051,비화커피,,
P089,보문정(경주),P052,오버랩,,
P089,보문정(경주),P053,주돈,,
P089,보문정(경주),P054,서울뒷고기막창,,
P089,보문정(경주),P055,옐라,,
P089,보문정(경주),P056,대호당,,
P089,보문정(경주),P057,사계돈,,
P089,보문정(경주),P058,황오바오,,
P089,보문정(경주),P059,시간의 여백,,
P089,보문정(경주),P060,리커피하우스,,
P089,보문정(경주),P061,로라커피,,
P089,보문정(경주),P062,소담루,,
P089,보문정(경주),P063,위주,,
P089,보문정(경주),P064,크루그,,
P089,보문정(경주),P065,나봉상점 경주점,,
P089,보문정(경주),P066,연화,,
P089,보문정(경주),P067,yesterday,,
P089,보문정(경주),P068,진수성찬,,
P089,보문정(경주),P069,베이글베이글러,,
P089,보문정(경주),P070,경주 핑크뮬리(경주 핑크뮬리 군락지),,
P089,보문정(경주),P071,경주 교촌마을,,
P089,보문정(경주),P072,경주 황리단길,,
P089,보문정(경주),P073,경주 계림,,
P089,보문정(경주),P074,월정교,,
P089,보문정(경주),P075,경주읍성,,
P089,보문정(경주),P076,경주 첨성대,,
P089,보문정(경주),P090,신라왕경숲,,
P089,보문정(경주),P091,경주 문무대왕릉,,
P090,신라왕경숲,P001,황리단길(출발지),,
P090,신라왕경숲,P002,금리단길(출발지),,
P090,신라왕경숲,P003,첨성대(출발지),,
P090,신라왕경숲,P004,교촌마을(출발지),,
P090,신라왕경숲,P005,987피자,,
P090,신라왕경숲,P006,료미,,
P090,신라왕경숲,P007,백년손님,,
P090,신라왕경숲,P008,백조식당,,
P090,신라왕경숲,P009,줄리스,,
P090,신라왕경숲,P010,포롱아밀 황남점,,
P090,신라왕경숲,P011,화양연화,,
P090,신라왕경숲,P012,료코,,
P090,신라왕경숲,P013,황남두꺼비식당 황남본점,,
P090,신라왕경숲,P014,피자옥,,
P090,신라왕경숲,P015,범외양간 황리단길본점,,
P090,신라왕경숲,P016,경주황소곱창 황리단길본점,,
P090,신라왕경숲,P017,메종드문,,
P090,신라왕경숲,P018,풍미갈비찜,,
P090,신라왕경숲,P019,황남갈비,,
P090,신라왕경숲,P020,타베르나,,
P090,신라왕경숲,P021,소나무 황리단길본점,,
P090,신라왕경숲,P022,오칼국수,,
P090,신라왕경숲,P023,황남거북이,,
P090,신라왕경숲,P024,그때그소간지,,
P090,신라왕경숲,P025,짚불함박,,
P090,신라왕경숲,P026,향밀,,
P090,신라왕경숲,P027,체크인치즈 황리단길점,,
P090,신라왕경숲,P028,황남역,,
P090,신라왕경숲,P029,황남양옥,,
P090,신라왕경숲,P030,대릉소반,,
P090,신라왕경숲,P031,미포기사식당,,
P090,신라왕경숲,P032,황리화덕가,,
P090,신라왕경숲,P033,향택 경주,,
P090,신라왕경숲,P034,무궁무진,,
P090,신라왕경숲,P035,노키,,
P090,신라왕경숲,P036,마카다,,
P090,신라왕경숲,P037,황리단 치킨,,
P090,신라왕경숲,P038,담요 따뜻한 손길,,
P090,신라왕경숲,P039,스컹크웍스,,
P090,신라왕경숲,P040,굿즈,,
P090,신라왕경숲,P041,샬로우커피 황리단길점,,
P090,신라왕경숲,P042,데어벤치,,
P090,신라왕경숲,P043,스위피,,
P090,신라왕경숲,P044,아르떼,,
P090,신라왕경숲,P045,키도트,,
P090,신라왕경숲,P046,후프후프,,
P090,신라왕경숲,P047,올리브,,
P090,신라왕경숲,P048,양지다방,,
P090,신라왕경숲,P049,미실카페,,
P090,신라왕경숲,P050,햇오프커피,,
P090,신라왕경숲,P051,비화커피,,
P090,신라왕경숲,P052,오버랩,,
P090,신라왕경숲,P053,주돈,,
P090,신라왕경숲,P054,서울뒷고기막창,,
P090,신라왕경숲,P055,옐라,,
P090,신라왕경숲,P056,대호당,,
P090,신라왕경숲,P057,사계돈,,
P090,신라왕경숲,P058,황오바오,,
P090,신라왕경숲,P059,시간의 여백,,
P090,신라왕경숲,P060,리커피하우스,,
P090,신라왕경숲,P061,로라커피,,
P090,신라왕경숲,P062,소담루,,
P090,신라왕경숲,P063,위주,,
P090,신라왕경숲,P064,크루그,,
P090,신라왕경숲,P065,나봉상점 경주점,,
P090,신라왕경숲,P066,연화,,
P090,신라왕경숲,P067,yesterday,,
P090,신라왕경숲,P068,진수성찬,,
P090,신라왕경숲,P069,베이글베이글러,,
P090,신라왕경숲,P070,경주 핑크뮬리(경주 핑크뮬리 군락지),,
P090,신라왕경숲,P071,경주 교촌마을,,
P090,신라왕경숲,P072,경주 황리단길,,
P090,신라왕경숲,P073,경주 계림,,
P090,신라왕경숲,P074,월정교,,
P090,신라왕경숲,P075,경주읍성,,
P090,신라왕경숲,P076,경주 첨성대,,
P090,신라왕경숲,P091,경주 문무대왕릉,,
P091,경주 문무대왕릉,P001,황리단길(출발지),,
P091,경주 문무대왕릉,P002,금리단길(출발지),,
P091,경주 문무대왕릉,P003,첨성대(출발지),,
P091,경주 문무대왕릉,P004,교촌마을(출발지),,
P091,경주 문무대왕릉,P005,987피자,,
P091,경주 문무대왕릉,P006,료미,,
P091,경주 문무대왕릉,P007,백년손님,,
P091,경주 문무대왕릉,P008,백조식당,,
P091,경주 문무대왕릉,P009,줄리스,,
P091,경주 문무대왕릉,P010,포롱아밀 황남점,,
P091,경주 문무대왕릉,P011,화양연화,,
P091,경주 문무대왕릉,P012,료코,,
P091,경주 문무대왕릉,P013,황남두꺼비식당 황남본점,,
P091,경주 문무대왕릉,P014,피자옥,,
P091,경주 문무대왕릉,P015,범외양간 황리단길본점,,
P091,경주 문무대왕릉,P016,경주황소곱창 황리단길본점,,
P091,경주 문무대왕릉,P017,메종드문,,
P091,경주 문무대왕릉,P018,풍미갈비찜,,
P091,경주 문무대왕릉,P019,황남갈비,,
P091,경주 문무대왕릉,P020,타베르나,,
P091,경주 문무대왕릉,P021,소나무 황리단길본점,,
P091,경주 문무대왕릉,P022,오칼국수,,
P091,경주 문무대왕릉,P023,황남거북이,,
P091,경주 문무대왕릉,P024,그때그소간지,,
P091,경주 문무대왕릉,P025,짚불함박,,
P091,경주 문무대왕릉,P026,향밀,,
P091,경주 문무대왕릉,P027,체크인치즈 황리단길점,,
P091,경주 문무대왕릉,P028,황남역,,
P091,경주 문무대왕릉,P029,황남양옥,,
P091,경주 문무대왕릉,P030,대릉소반,,
P091,경주 문무대왕릉,P031,미포기사식당,,
P091,경주 문무대왕릉,P032,황리화덕가,,
P091,경주 문무대왕릉,P033,향택 경주,,
P091,경주 문무대왕릉,P034,무궁무진,,
P091,경주 문무대왕릉,P035,노키,,
P091,경주 문무대왕릉,P036,마카다,,
P091,경주 문무대왕릉,P037,황리단 치킨,,
P091,경주 문무대왕릉,P038,담요 따뜻한 손길,,
P091,경주 문무대왕릉,P039,스컹크웍스,,
P091,경주 문무대왕릉,P040,굿즈,,
P091,경주 문무대왕릉,P041,샬로우커피 황리단길점,,
P091,경주 문무대왕릉,P042,데어벤치,,
P091,경주 문무대왕릉,P043,스위피,,
P091,경주 문무대왕릉,P044,아르떼,,
P091,경주 문무대왕릉,P045,키도트,,
P091,경주 문무대왕릉,P046,후프후프,,
P091,경주 문무대왕릉,P047,올리브,,
P091,경주 문무대왕릉,P048,양지다방,,
P091,경주 문무대왕릉,P049,미실카페,,
